image_name,rotation_matrix,translation_vector,calibration_matrix,dataset,scene
00083.png,0.8417702676903737;0.2146422301525991;-0.4953297179330102;-0.2592458338894877;0.9655571285136624;-0.02215917840072011;0.4735128446445998;0.14706510330996087;0.868422386483104,1.173473392342598;-0.38966573578305636;1.5498027725559473,877.6576053615169;0.0;288.0;0.0;877.6576053615169;512.0;0.0;0.0;1.0,lizard,lizard
00082.png,0.8140989957368386;0.30654155931078214;-0.4932292545617961;-0.3702817911818486;0.9282882996195175;-0.034237814017058874;0.44736363314359007;0.2105067818499421;0.8692253301277801,1.3121537627968558;-0.5398992009628387;1.6065577771882618,872.7853914709848;0.0;288.0;0.0;872.7853914709848;512.0;0.0;0.0;1.0,lizard,lizard
00081.png,0.7324547603685299;0.2830691681646409;-0.6191783830594039;-0.35529409990241057;0.9347280957289004;0.007034886606026969;0.5807547904133169;0.21483769010488354;0.785218848680024,1.2112411572259971;-0.4395340986432492;1.9038288652648552,867.4317029660608;0.0;288.0;0.0;867.4317029660608;512.0;0.0;0.0;1.0,lizard,lizard
00080.png,0.9933788278560675;-0.0030937552683188204;0.11484308009473258;-0.019097894178139348;0.9812815682423315;0.19162921036687294;-0.11328625161627516;-0.19255366136796878;0.9747252498466035,0.16987011826208312;-0.5313447634708924;1.0093246400480784,714.944106615977;0.0;384.0;0.0;714.944106615977;512.0;0.0;0.0;1.0,lizard,lizard
00079.png,0.9759644554388305;-0.08608503382894672;0.20020676479743674;0.030905598650998362;0.9640629125142967;0.2638703179337816;-0.21572720202146614;-0.2513405412286698;0.9435516449261635,0.20610262913827715;-0.5342210172752548;1.4655124781291315,712.5365256991822;0.0;384.0;0.0;712.5365256991822;512.0;0.0;0.0;1.0,lizard,lizard
00078.png,0.6835551314545498;0.3094542762393529;-0.6610525192292451;-0.3737386609396987;0.9263334643870182;0.04717760142001469;0.6269543807815319;0.21481239180718392;0.7488550198435762,1.2608887702065723;-0.378262194509587;2.0996853733854333,867.4168251021343;0.0;288.0;0.0;867.4168251021343;512.0;0.0;0.0;1.0,lizard,lizard
00077.png,0.6685837950880248;0.35554643073539793;-0.653132792422041;-0.45172957630054744;0.8918562090566169;0.023084459328471446;0.5907081333797782;0.27960550416341745;0.7568914474351651,1.4343148789163593;-0.5787462130843333;2.1682180554055592,867.9402819620935;0.0;288.0;0.0;867.9402819620935;512.0;0.0;0.0;1.0,lizard,lizard
00076.png,0.5788647447226526;0.39114911232303273;-0.7154844367602149;-0.500681771938729;0.8630542876066953;0.06674623503984523;0.6436096414485049;0.3195929732841496;0.6954329305273974,1.5063928723637874;-0.5935735362456949;2.500463446156297,864.7386597957906;0.0;288.0;0.0;864.7386597957906;512.0;0.0;0.0;1.0,lizard,lizard
00075.png,0.5782407367693447;0.3967442508143456;-0.712903674970335;-0.5134922960488054;0.856002063740029;0.05988429486382468;0.6340057667237511;0.3314430061391779;0.6987003803079355,1.685072311296467;-0.5947883223740872;2.5614709004111167,865.9980534056305;0.0;288.0;0.0;865.9980534056305;512.0;0.0;0.0;1.0,lizard,lizard
00074.png,0.47113245441371543;0.4497430613660539;-0.7587920592304577;-0.5511412182717631;0.8217428017931153;0.14485208049288628;0.6886781308565165;0.3499570637296676;0.635021641856153,1.569782811995141;-0.643244096667626;2.836631684203148,861.0561775338085;0.0;288.0;0.0;861.0561775338085;512.0;0.0;0.0;1.0,lizard,lizard
00073.png,0.4317469837074779;0.4500384648160926;-0.7817032187764545;-0.5478208657605401;0.8193220682617808;0.1691261289588635;0.7165799614117514;0.355213638033807;0.6002802930780924,1.6305635988516525;-0.5570190617652777;2.9788304747566943,861.5849889407917;0.0;288.0;0.0;861.5849889407917;512.0;0.0;0.0;1.0,lizard,lizard
00072.png,0.4333958924138167;0.44121014593334;-0.7858127051430972;-0.527870520800021;0.831005357061419;0.1754503058006402;0.7304250226471887;0.33876792005841455;0.5930561378403816,1.822262029988669;-0.4088291359416388;3.0901312923495126,861.0011352263978;0.0;288.0;0.0;861.0011352263978;512.0;0.0;0.0;1.0,lizard,lizard
00071.png,0.43398227688122926;0.5139434294430602;-0.7399469809961322;-0.5772974400573511;0.7891857512404492;0.20955551947461837;0.6916552964130424;0.3362261164326088;0.6391908553573279,2.121788076840061;-0.5863150933327234;3.0970757215244094,856.5673851800841;0.0;288.0;0.0;856.5673851800841;512.0;0.0;0.0;1.0,lizard,lizard
00070.png,0.08760034912916836;0.5802079604702028;-0.8097437257796171;-0.6444791243633985;0.6528373585127776;0.3980578369908655;0.7595872807599108;0.4869929218552018;0.4311206988427929,1.1410535387599623;-1.0391824086899093;3.6955669322618205,851.9202508222273;0.0;288.0;0.0;851.9202508222273;512.0;0.0;0.0;1.0,lizard,lizard
00069.png,0.06755890012780097;0.5922690027611147;-0.8029029974921484;-0.6486606349841676;0.6375240258561812;0.4156951973237889;0.7580733313047352;0.492727657864344;0.4272520094043556,1.1045885633529364;-1.081448358508846;3.7044868748397675,851.1832276296202;0.0;288.0;0.0;851.1832276296202;512.0;0.0;0.0;1.0,lizard,lizard
00029.png,-0.9963346507053945;-0.08175119648439355;0.02517946935760771;-0.019602932810336544;0.5047306039331417;0.8630543102716768;-0.08326457127130396;0.8593973233182988;-0.5044831531818981,0.7930709474678078;-0.9552102155174846;6.370937030356652,707.96575929624;0.0;384.0;0.0;707.96575929624;512.0;0.0;0.0;1.0,lizard,lizard
00028.png,-0.9160883582308088;-0.28667729770480277;0.28035378880024886;0.13010621350975327;0.4488328658014177;0.8840935650612108;-0.37928154861545427;0.8463835924432602;-0.37387206544846974,0.03012800057727118;-1.5170202482250041;6.350174483262045,708.7066718817289;0.0;384.0;0.0;708.7066718817289;512.0;0.0;0.0;1.0,lizard,lizard
00027.png,0.343266204418172;-0.18680602915724587;0.9204736934724664;0.4914350665586342;0.87088977881925;-0.006524454357909909;-0.8004123239061556;0.4545926755004527;0.39075006221431063,-2.370068098614998;-0.14548844918973894;2.9712385765229707,734.500614572492;0.0;512.0;0.0;734.500614572492;384.0;0.0;0.0;1.0,lizard,lizard
00026.png,0.6345090324165497;-0.2745372804696495;0.722514753769183;0.2215221297163197;0.9601696271906914;0.1703004200418618;-0.7404905359474623;0.05199585226551799;0.6700523841606882,-2.383276786290113;0.030307303675217463;1.8368743549658078,727.2493273769384;0.0;384.0;0.0;727.2493273769384;512.0;0.0;0.0;1.0,lizard,lizard
00025.png,0.8334983783796809;-0.22271822547784628;0.5056451772522326;0.11717996035908798;0.9655953854653672;0.23215169277485703;-0.5399530628940676;-0.1342465776397606;0.8309203007890268,-1.9543890692432317;-0.2551558291558332;1.3260558548009287,718.4769712205484;0.0;384.0;0.0;718.4769712205484;512.0;0.0;0.0;1.0,lizard,lizard
00024.png,0.8614622133045605;0.11593393185543394;-0.49441094091145227;0.004978715442817645;0.9716166988106172;0.23650835711428428;0.5077972700211645;-0.2062045441713106;0.8364338697841895,0.7626856465062506;-0.24264151288774005;0.9900627766797062,719.4245288752951;0.0;384.0;0.0;719.4245288752951;512.0;0.0;0.0;1.0,lizard,lizard
00023.png,0.6015117006778756;-0.3215345594485384;0.7312996656828473;0.39939473366003536;0.9138453712012014;0.07328358792231612;-0.6918580206026662;0.24799629959814465;0.6781078931212849,-0.15950328170701844;0.3426068558601552;-0.18051137002637352,727.6290760222798;0.0;384.0;0.0;727.6290760222798;512.0;0.0;0.0;1.0,lizard,lizard
00022.png,0.9194517767416851;-0.1805080477753572;0.3493211630217783;-0.004814434494010172;0.8831647368194212;0.46903823816314316;-0.3931733097084049;-0.43293982529563146;0.8111583422525634,-0.013646643568582162;0.47272323782324266;-0.3690820912463842,723.2357750260787;0.0;384.0;0.0;723.2357750260787;512.0;0.0;0.0;1.0,lizard,lizard
00021.png,0.8458127112021585;-0.003162655400929186;-0.5334705757393459;0.03368309602494098;0.998303833409602;0.047485842541415406;0.5324155394154351;-0.05813306985278229;0.8444845999652468,0.8639948888654847;-0.06314304132802331;-0.36613696773839116,2302.424891752665;0.0;384.0;0.0;2302.424891752665;512.0;0.0;0.0;1.0,lizard,lizard
00020.png,0.6252838753941478;-0.17012472735218673;0.7616282901228263;0.22637010622401024;0.9735282913881582;0.03161077150250544;-0.7468444618394156;0.15264417122902996;0.647242695447076,-1.2252070444695458;0.014633082916232066;-0.30343955709847187,2329.557798643034;0.0;384.0;0.0;2329.557798643034;512.0;0.0;0.0;1.0,lizard,lizard
00019.png,0.8165532666162518;-0.27318161263543955;0.5085396437803341;0.4173434624621352;0.8879959625023673;-0.19309998684518503;-0.39882978464307905;0.36991212077653657;0.8391065640216148,-0.8419332470936574;0.4118371366242649;-0.1366432174947525,1508.9699917175972;0.0;384.0;0.0;1508.9699917175972;512.0;0.0;0.0;1.0,lizard,lizard
00018.png,0.8079582985273105;-0.2545293580623999;0.5314303281947654;0.4204731779885527;0.8808830140036723;-0.21736472168227505;-0.41280224615796407;0.39907382966582594;0.8187395092718996,-0.8485026241411225;0.4553316714430106;-0.1603181999037779,2368.5817049204134;0.0;384.0;0.0;2368.5817049204134;512.0;0.0;0.0;1.0,lizard,lizard
00017.png,0.8418298993689267;-0.07364348411366758;-0.5346952943276224;0.18491630373214898;0.9700465500372096;0.15752984280747245;0.5070782791074198;-0.23148720916825477;0.8302320704772553,0.8967299042552691;-0.13946089197828218;0.04551493732815141,2315.8910138198407;0.0;384.0;0.0;2315.8910138198407;512.0;0.0;0.0;1.0,lizard,lizard
00016.png,0.8086143939070836;-0.17596498371933228;-0.561408128255136;0.2849689808031253;0.951962508946297;0.11207168036885838;0.5147187989050994;-0.2506066760190691;0.8199151492614131,0.9613830218100897;-0.10209911040409604;0.06396064818037146,2345.9634481884445;0.0;384.0;0.0;2345.9634481884445;512.0;0.0;0.0;1.0,lizard,lizard
00015.png,0.990294149954892;-0.05849630810140762;0.1260780651169078;0.04200855603112085;0.9906659659176918;0.12967738890240996;-0.13248689665509653;-0.12312240214872308;0.9835080560441942,-0.14725375905147278;-0.11732580323243501;-0.3901655191493306,2263.4759908951646;0.0;384.0;0.0;2263.4759908951646;512.0;0.0;0.0;1.0,lizard,lizard
00014.png,0.9768814870076221;-0.07052471156258727;0.20181383847692633;0.018561472357132954;0.9684343801286456;0.2485765940887865;-0.21297425216610674;-0.23908391088456746;0.9473546598135398,-0.2764744332765859;-0.18687201120398536;-0.25394752156526534,1397.1514113062872;0.0;384.0;0.0;1397.1514113062872;512.0;0.0;0.0;1.0,lizard,lizard
00128.png,0.5042718793445333;0.3804406875663238;-0.7752256155122813;-0.3764689237670538;0.9047753324812495;0.19912997557153628;0.7771621588446062;0.19143270613327074;0.5994768535001864,-1.5773652288217823;0.17712183853120764;-0.875025914209957,721.9602645439159;0.0;384.0;0.0;721.9602645439159;512.0;0.0;0.0;1.0,lizard,lizard
00001.png,0.9981337309877847;0.040777606963817395;0.045455932887898315;-0.054908485848099306;0.9250526425790392;0.37584926052794815;-0.026722897415395724;-0.3776437411474481;0.9255652821524182,0.6135785782479756;-0.5188813231740301;3.096618583702741,768.4313879032321;0.0;384.0;0.0;768.4313879032321;512.0;0.0;0.0;1.0,lizard,lizard
00129.png,0.5572516495967988;0.38756987956594385;-0.7343433716422356;-0.3240555528820616;0.915763883542787;0.23741210635714044;0.7644989193373317;0.10566975940103468;0.6359051063485648,-1.65191740376085;0.14104956224541543;-0.7915326237720998,724.0956803304249;0.0;384.0;0.0;724.0956803304249;512.0;0.0;0.0;1.0,lizard,lizard
00002.png,0.977706594372229;0.14435261559193097;-0.15248651642957167;-0.09230542294113896;0.947753140363481;0.30535830400828695;0.1885988446855263;-0.2844754950833694;0.9399490244052369,-0.22914685844444832;-0.7797491251017085;2.8051771494259636,775.6549543096182;0.0;384.0;0.0;775.6549543096182;512.0;0.0;0.0;1.0,lizard,lizard
00130.png,0.8104919857518889;0.23348459439992567;-0.5372035789250312;-0.21120861761422757;0.9719171890773047;0.10376847990385982;0.5463457338329339;0.02935850394643711;0.8370450509790857,-2.126718131949615;-0.15406093659684872;-0.5979279017734762,726.5969803344209;0.0;384.0;0.0;726.5969803344209;512.0;0.0;0.0;1.0,lizard,lizard
00003.png,0.9807755419670209;0.12260318745319292;-0.15181500158289274;-0.08113459176203745;0.9637543497172;0.2541549358576073;0.1774725733709409;-0.23695149678255714;0.9551740542297,-0.7927527768468998;-0.6762307250483814;1.731780305100628,774.1779206690012;0.0;384.0;0.0;774.1779206690012;512.0;0.0;0.0;1.0,lizard,lizard
00131.png,0.8136765154766836;0.2904310179467786;-0.503567624034866;-0.19745515945881276;0.9528306015109989;0.23048927269459407;0.5467558762051096;-0.08811168275879246;0.8326429866374885,-2.5346012872929795;0.2334078934690755;-0.9708912249886841,727.1850748175777;0.0;384.0;0.0;727.1850748175777;512.0;0.0;0.0;1.0,lizard,lizard
00004.png,0.6890189771109324;-0.2982340730415998;0.6605371199698183;0.21704697595845973;0.9544896718745792;0.20454846983550368;-0.6914791821944405;0.002429806942094173;0.7223923010594258,-0.47475341635312907;-0.8204525782559556;0.9222488520102302,774.7489384468473;0.0;384.0;0.0;774.7489384468473;512.0;0.0;0.0;1.0,lizard,lizard
00132.png,0.7466012970155969;0.3172066849457238;-0.584778951673513;-0.23805518431109962;0.9481879111385316;0.21040298095168797;0.6212215647554719;-0.01787747735258842;0.7834310201200044,-2.444686727923477;0.41997366338761527;-1.3291903460860042,729.4104528641241;0.0;384.0;0.0;729.4104528641241;512.0;0.0;0.0;1.0,lizard,lizard
00005.png,0.9974257470593243;0.06002001552545838;-0.039236167492155465;-0.054240315368214664;0.9894063731669361;0.134658891000209;0.046902742903857535;-0.13218406285544898;0.9901148954717939,0.10333767392612944;-0.12300936991319329;-0.6549090287929119,780.6936429352596;0.0;384.0;0.0;780.6936429352596;512.0;0.0;0.0;1.0,lizard,lizard
00133.png,0.5928802677356027;0.38735637685203894;-0.7060085165504886;-0.2661695742255681;0.9216994210409042;0.282177134100979;0.76003075325038;0.02062073143521495;0.6495598814187471,-2.16282116937713;0.6861945112846316;-1.9347007768119275,726.9373506133177;0.0;384.0;0.0;726.9373506133177;512.0;0.0;0.0;1.0,lizard,lizard
00006.png,0.9589357657729639;-0.06905787183102617;0.27508763596277613;-0.05118758168863401;0.9118392154341008;0.40734392922614276;-0.27896599900756486;-0.4046977335428171;0.8708603308585243,0.43528921550311594;-0.29637443019383974;1.8611564547489114,714.3270007620887;0.0;384.0;0.0;714.3270007620887;512.0;0.0;0.0;1.0,lizard,lizard
00065.png,0.31160218868093204;0.567344479303854;-0.7622495115201399;-0.6468593410966905;0.7142670535027492;0.26719949310666047;0.6960438699142523;0.4098082699067208;0.5895592532314728,2.101020005650888;-0.9135977744851913;3.3205521639319446,856.2490474742116;0.0;288.0;0.0;856.2490474742116;512.0;0.0;0.0;1.0,lizard,lizard
00134.png,0.7100376715485461;0.36069864203681556;-0.6047668927898718;-0.23872241416882192;0.9312865943691381;0.27516701859369336;0.6624636699135497;-0.05100753651304629;0.7473554156246824,-2.5091169329903256;0.8511332998909663;-1.8855157122024258,725.6031468438507;0.0;384.0;0.0;725.6031468438507;512.0;0.0;0.0;1.0,lizard,lizard
00007.png,0.9794673592311433;-0.06933848072088095;0.18930363782054094;-0.014984702915381228;0.9113565423694762;0.4113450028369022;-0.20104514637092902;-0.40573566243512943;0.89160496933845,0.0694854957102115;-0.292898389844165;1.8082334976888765,713.957605387451;0.0;384.0;0.0;713.957605387451;512.0;0.0;0.0;1.0,lizard,lizard
00066.png,0.18758039882206412;0.5686245282016759;-0.8009243034801586;-0.6439387618157028;0.6869204257510233;0.33687267582469893;0.7417253298957879;0.4525554934076643;0.49501218204962427,1.6280947648664539;-0.9446499748187788;3.556373512498012,851.7949169193605;0.0;288.0;0.0;851.7949169193605;512.0;0.0;0.0;1.0,lizard,lizard
00135.png,0.8566241059696704;0.2737299810394891;-0.43734087226302515;-0.2070549771617351;0.9587915175083435;0.19454321470203273;0.4725710290572372;-0.07609680304828048;0.8780010814695021,-3.0044909569990237;1.0530769467494079;-1.6601870270607828,722.4227628726409;0.0;384.0;0.0;722.4227628726409;512.0;0.0;0.0;1.0,lizard,lizard
00008.png,0.9973058463265472;-0.005833104688158081;0.07312334628958485;-0.022932711082622213;0.9220768975418403;0.38632665683591605;-0.06967883211772806;-0.38696275002810243;0.9194589117765937,-0.5257780273123299;-0.3312836399888601;1.6292557158826675,714.448893917732;0.0;384.0;0.0;714.448893917732;512.0;0.0;0.0;1.0,lizard,lizard
00067.png,0.10919320334115357;0.5684690401861203;-0.8154261430037479;-0.6475910786740904;0.6630355944006894;0.37551244370786546;0.7541237558689065;0.48705928890392364;0.44053445940877156,1.2824839256527973;-1.0198590043400175;3.662966720676697,851.5714681343688;0.0;288.0;0.0;851.5714681343688;512.0;0.0;0.0;1.0,lizard,lizard
00136.png,0.9649278371761205;0.1964680568871266;-0.17411080284006214;-0.1662400439068698;0.97062139247001;0.17394930376814044;0.20317115160488758;-0.13890433795449147;0.9692404593561745,-3.5032079679174837;1.0744714998154465;-0.8560099472799247,719.6430884269371;0.0;384.0;0.0;719.6430884269371;512.0;0.0;0.0;1.0,lizard,lizard
00009.png,0.9877391335939232;0.07686774937537963;-0.13587771367332402;-0.018951511865452894;0.9229814070139388;0.38437763007826475;0.15495884668240018;-0.3770897392034601;0.9131216153516063,-1.1590556111350006;-0.27361702456954023;1.0993217373719613,714.1303843660396;0.0;384.0;0.0;714.1303843660396;512.0;0.0;0.0;1.0,lizard,lizard
00068.png,0.07702069198470496;0.5821386101267358;-0.8094334139420669;-0.6591166321304831;0.6388685439576507;0.39675212512398844;0.748086277280346;0.5029529025079225;0.43290333748273346,1.1434608147274976;-1.1189523127742873;3.681156366393063,851.9417662269515;0.0;288.0;0.0;851.9417662269515;512.0;0.0;0.0;1.0,lizard,lizard
00010.png,0.9935086716656638;0.04480664308100325;-0.10456043257819705;-0.0015035622101266764;0.9242528596539566;0.3817779337810971;0.11374646643218589;-0.3791424747470205;0.918320600453293,-1.550793467196688;-0.32471520185537583;0.9205618431002888,715.2628622147597;0.0;384.0;0.0;715.2628622147597;512.0;0.0;0.0;1.0,lizard,lizard
00011.png,0.818333800438463;-0.2976050506491451;0.49169200205826163;0.10828787539620295;0.9200135666820614;0.37662816299784163;-0.5644497560475319;-0.25496327372598604;0.7851052171198519,-0.8737248891553905;-0.4725279502538612;1.5586160150928106,714.5348544605648;0.0;384.0;0.0;714.5348544605648;512.0;0.0;0.0;1.0,lizard,lizard
00012.png,0.8852177143157552;-0.23247282673788852;0.4029218076625856;0.0377662629737521;0.8992257439005609;0.4358517762812037;-0.4636413566999685;-0.3706068622340643;0.8047901875783737,-0.7587942127236726;-0.2826272357603046;1.0655493069508901,720.7053446132487;0.0;384.0;0.0;720.7053446132487;512.0;0.0;0.0;1.0,lizard,lizard
